사용월,호선명,지하철역,04시_하차,05시_하차,06시_하차,07시_하차,08시_하차,09시_하차,10시_하차,11시_하차,12시_하차,13시_하차,14시_하차,15시_하차,16시_하차,17시_하차,18시_하차,19시_하차,20시_하차,21시_하차,22시_하차,23시_하차,00시_하차,01시_하차,02시_하차,03시_하차
202302,7호선,상봉(시외버스터미널),7,1323,7972,11860,26674,18325,14780,16271,18333,18679,19131,20743,26450,35688,58637,53231,29731,24023,23692,15037,7311,51,0,0
202302,7호선,수락산,2,639,4841,6890,15507,14715,15078,14330,16128,14220,14599,17323,21715,26247,39187,41238,23992,19642,17828,12109,4592,3,0,0
202302,7호선,숭실대입구(살피재),0,865,3119,5598,12620,16792,12349,11425,13536,14897,15154,18549,20903,27190,43673,32573,21057,18824,18515,12614,3937,0,0,0
202302,7호선,신대방삼거리,4,719,4627,6706,17071,14231,12156,12513,13775,15363,16849,19965,23770,32991,57631,44934,26035,24406,20696,14245,5160,0,0,0
202302,7호선,신풍,2,1389,5823,9479,17024,11764,9726,10164,10674,11679,12551,14834,18624,25979,39916,29214,17494,16370,15328,8757,2910,396,0,0
202302,7호선,어린이대공원(세종대),1,769,6966,13910,43237,31545,20887,17021,19650,20543,18250,17021,17091,20893,28258,22811,13893,12439,13178,9293,2795,15,0,0
202302,7호선,온수(성공회대입구),0,894,3008,6218,12260,7243,6177,5769,6984,8111,8095,10568,13146,20186,36638,28874,17078,14245,13012,8503,4506,901,0,0
202302,7호선,용마산(용마폭포공원),0,495,2043,3187,8477,5934,5415,4666,5724,6193,6714,8116,10094,12992,19799,17300,10794,9970,9126,5704,1966,0,0,0
202302,7호선,이수,0,1162,7468,13465,39848,26171,18839,18217,19465,20278,20221,22461,26246,35858,54388,36586,18452,15137,13404,8173,2751,32,0,0
202302,7호선,장승배기,0,1137,5195,6592,15405,10975,9415,10009,10516,10610,11440,13802,15196,19240,30416,22505,13925,12958,11376,7708,2486,0,0,0
202302,7호선,장암,0,103,1059,1280,1497,1802,1684,1865,2022,1556,1278,1298,1430,1798,3061,3052,1728,853,769,543,269,0,0,0
202302,7호선,중계,2,1866,4204,9993,21114,13237,10281,11720,12943,14821,14430,16345,19807,26562,41168,43639,24771,22135,20263,12522,4204,0,0,0
202302,7호선,중곡,2,665,3766,11677,27652,13101,9017,8560,9961,10532,11085,13971,16516,21262,31383,27398,16557,14775,13023,8033,2784,0,0,0
202302,7호선,중화,3,1001,4360,6515,19583,10107,8545,8959,10582,10849,11990,15201,18441,22714,35232,32437,18900,16752,15811,9820,3210,92,0,0
202302,7호선,천왕,0,878,4390,6726,12473,8019,6220,7638,9773,10310,11418,14363,18150,25474,45161,37634,20843,17637,15088,10091,2831,175,0,0
202302,7호선,철산,0,3808,9939,14770,30758,23369,19518,20269,20578,23956,25347,28010,34108,52456,84432,69025,36409,33013,30375,18425,5518,0,0,0
202302,7호선,청담,1,3956,27475,57049,144043,95878,37411,24301,23134,23107,20342,17982,17536,20027,20561,13522,9143,7931,6111,3645,2347,0,0,0
202302,7호선,태릉입구,0,949,4244,6920,16093,11597,8286,8478,9391,10529,10423,11709,13771,17356,24381,22562,13637,12183,11649,7121,3243,1150,0,0
202302,7호선,하계,0,1375,5757,11342,22648,18013,14660,15805,20159,22527,21755,23783,27084,33865,52563,52325,29629,26265,25105,16924,5294,0,0,0
202302,7호선,학동,0,1484,24061,51686,174444,140713,55351,27506,23030,27362,23047,18548,18154,18334,19380,12193,7513,6770,4747,3215,1203,0,0,0
202302,8호선,가락시장,1,2153,6099,12949,36723,15860,10815,11039,10691,10646,10814,11253,12934,15655,20299,14104,8624,8418,6331,3932,2105,448,0,0
202302,8호선,강동구청,0,930,5013,12827,31978,13495,10327,9920,10863,12586,12734,14584,16662,21550,34795,25491,16053,15428,12867,7318,2551,0,0,0
202302,8호선,남위례,0,727,2704,6177,19223,10649,6134,5744,6448,7583,7400,8241,10570,13742,21500,16330,8822,8466,7923,5160,1749,0,0,0
202302,8호선,남한산성입구(성남법원.검찰청),7,1434,4772,9442,20064,11823,9918,9993,10976,12196,12583,16341,20317,25449,43828,34730,21995,20586,19019,10735,4032,1,0,0
202302,8호선,단대오거리,0,1349,6008,10204,18840,8877,8835,8976,10443,11390,13324,17357,21382,26067,44696,35927,20349,18660,18051,10764,3520,25,0,0
202302,8호선,모란,0,455,2891,3741,7799,5573,5786,6723,7169,7259,6895,6882,7252,7814,10819,6827,4236,3848,3264,2061,1489,346,0,0
202302,8호선,몽촌토성(평화의문),0,1627,7681,8985,24579,13530,7863,8339,7574,7912,7279,7733,9255,11522,16436,12777,7243,7023,6156,3539,1287,0,0,0
