사용월,호선명,지하철역,04시_승차,05시_승차,06시_승차,07시_승차,08시_승차,09시_승차,10시_승차,11시_승차,12시_승차,13시_승차,14시_승차,15시_승차,16시_승차,17시_승차,18시_승차,19시_승차,20시_승차,21시_승차,22시_승차,23시_승차,00시_승차,01시_승차,02시_승차,03시_승차
202302,2호선,아현,18,4196,9067,26210,38612,22390,16373,15837,16810,15810,14600,16161,17038,17990,18872,11719,8585,6302,4441,2029,348,2,0,0
202302,2호선,양천구청,11,4239,10044,30377,28064,16776,11611,10491,10888,9416,7954,7724,8376,10019,9497,4129,2873,2384,2103,713,113,0,0,0
202302,2호선,역삼,34,3381,8143,13595,24670,21814,23042,31301,38947,47239,56648,74470,94575,205394,278718,156723,92475,87048,59603,22619,3498,1,0,0
202302,2호선,영등포구청,32,4804,11398,35281,45294,27699,21309,22570,24411,25988,28206,28876,35181,51855,100385,36032,26616,26150,19294,9193,1486,3,0,0
202302,2호선,왕십리(성동구청),730,6112,8721,21987,42590,27055,17347,18499,20476,22370,22177,23128,26131,31083,35161,21422,21324,25310,25661,14211,2382,4,0,0
202302,2호선,용답,2,1942,2861,6983,12757,6560,4581,4047,4240,4609,4103,3799,4233,4166,3566,2238,1564,1289,945,477,98,0,0,0
202302,2호선,용두(동대문구청),23,1005,1505,4534,8629,4405,3413,3355,3689,3834,4244,4521,4821,4706,5457,2284,1662,1485,833,399,55,0,0,0
202302,2호선,을지로3가,9,1005,2391,5205,10146,12458,15848,19405,20982,23987,28505,33538,40066,83654,136536,54522,39629,43802,36205,20198,3094,2,0,0
202302,2호선,을지로4가,1,866,1775,4318,8587,9871,12015,15391,16757,19032,22272,24749,31072,56302,67246,28046,16432,13934,9510,4463,755,1,0,0
202302,2호선,을지로입구,84,2206,3339,9530,15100,20138,25412,35107,40590,50823,58388,70848,82074,151131,271395,119249,103784,73821,54864,22213,2992,0,0,0
202302,2호선,이대,12,3227,7959,24245,35213,21165,16346,17701,22975,23003,21828,25112,28458,38210,33022,21001,16374,14816,12808,4856,728,2,0,0
202302,2호선,잠실(송파구청),80,11896,41964,110019,156682,114805,78293,80519,89725,97709,106968,125539,146444,187174,232705,167816,176375,152395,94923,29498,4296,1,0,0
202302,2호선,잠실나루,6,2973,10282,32535,43621,28882,23577,23147,22400,20713,21988,23930,27938,34959,29551,14103,10508,7884,6064,2709,395,0,0,0
202302,2호선,잠실새내,41,4656,14927,48300,71445,47402,31758,30265,32943,32446,29919,33313,34007,38036,41426,29667,26623,26233,25193,14274,2174,1,0,0
202302,2호선,종합운동장,31,1248,5211,14462,21110,15572,11232,10550,11283,10336,16244,13427,14242,15638,15665,10140,8147,9877,5776,1882,271,1,0,0
202302,2호선,충정로(경기대입구),14,2880,6059,14667,21081,13773,9884,10803,11419,12208,13280,13963,17184,28713,46550,14684,9813,9775,6887,3101,623,0,0,0
202302,2호선,한양대,4,844,2070,4922,8044,5586,5130,7720,11004,11284,10214,12130,19476,30166,26815,11606,8224,7880,6855,3648,852,3,0,0
202302,2호선,합정,57,8687,16157,39059,52197,33941,25744,27869,34292,38732,42013,47335,54445,75057,114989,76370,63189,70569,67090,35716,6002,4,0,0
202302,2호선,홍대입구,958,25149,27475,56849,74567,53823,46254,53830,62598,73192,83906,102718,131151,159588,191309,158705,153030,179684,176559,93479,12250,4,1,0
202302,3호선,가락시장,42,2580,6502,17735,20370,14922,13313,12986,13182,13293,13239,14491,15779,20740,29241,11973,9433,8253,5779,2470,352,5,0,0
202302,3호선,경복궁(정부서울청사),44,2241,5079,12138,18244,17491,16244,20243,24993,32749,39184,46985,56618,74570,102215,42413,34265,33999,22910,8658,942,0,1,0
202302,3호선,경찰병원,20,2581,6799,20537,25186,14688,10907,9880,9296,9625,9693,10317,9797,15166,20223,7143,5943,4971,3348,1086,129,0,0,0
202302,3호선,고속터미널,136,4488,6074,23272,41491,51508,54914,68542,80770,86411,95404,107169,119276,134900,128230,108768,117705,73929,44933,15715,1761,0,0,0
202302,3호선,교대(법원.검찰청),61,1456,3449,7666,12198,10171,10909,13732,15970,20078,23570,25024,27662,44404,64427,29273,25174,26457,22234,8315,1217,0,0,0
202302,3호선,구파발,58,9877,28081,80061,75423,42437,30823,29497,30159,28706,28863,30861,32583,34482,28904,18140,14757,12931,10388,3126,519,1,0,0
202302,3호선,금호,26,4044,8838,23479,34877,22216,14166,12370,12499,11566,9696,9571,10599,10918,10971,7146,5233,3936,3209,1443,215,0,0,0
202302,3호선,남부터미널(예술의전당),14,2323,8152,25563,41258,34377,34666,38508,39800,43254,44021,47554,60315,102960,133199,62054,43034,39334,37901,9296,823,0,0,0
202302,3호선,녹번,72,9122,22587,65529,71034,41293,26544,22092,22081,20088,16930,15720,16607,17121,19398,9643,7110,5627,4335,1647,197,0,1,0
202302,3호선,대청,53,3101,9378,24073,32883,18607,15119,13912,14103,14384,13185,14886,16565,22230,25254,11134,7977,6408,4581,1591,222,0,0,0
202302,3호선,대치,8,2321,11300,21653,23890,15625,13331,14032,16335,18072,16367,18410,21154,32420,29062,17284,12559,16875,31793,3108,351,0,0,0
202302,3호선,도곡,54,731,2793,7739,10026,6532,5789,6316,6663,7094,7549,9430,11001,16172,17078,8419,6014,4993,3909,956,144,0,0,0
202302,3호선,독립문,163,4360,5069,12848,16987,13235,11898,12206,14517,13763,13961,14443,14899,16194,15045,7058,5314,4342,3106,1032,122,0,0,0
202302,3호선,동대입구,20,1520,2369,4809,7550,6353,5846,7809,8801,10088,14431,13516,20231,25389,43949,17846,14432,14162,11001,2898,362,1,0,0
202302,3호선,매봉,3,1415,5866,14873,19599,13687,12231,12391,12792,13532,16111,17565,20325,36971,60729,20935,14896,15657,9587,3060,368,0,0,0
202302,3호선,무악재,26,1670,5226,14806,18006,11404,7900,6663,6599,6130,5522,5039,5399,6117,6677,3050,2228,1856,1200,498,84,0,0,0
202302,3호선,불광,33,8214,17960,46945,57239,33932,24361,22650,24587,24568,24741,26165,27237,26835,28050,15454,12242,10628,7153,2980,406,0,0,0
202302,3호선,수서,175,4350,10581,30407,42880,29430,30331,25704,31317,28872,22275,31898,35397,42028,50773,22647,22415,15633,15316,6873,681,2,0,0
202302,3호선,신사,55,3534,5680,10018,16186,13788,17551,24104,28725,33748,42101,50375,60080,86291,125292,89792,63031,66312,56355,25637,3534,0,0,0
202302,3호선,안국,13,1383,2423,5144,8880,9919,12416,18564,26911,32528,43148,57362,73215,111420,118716,53566,43749,38398,21438,7049,657,0,0,0
202302,3호선,압구정,103,2509,7047,13638,22217,18749,24596,31421,37913,41655,51224,62434,69507,93422,137290,93033,71285,54027,37178,12202,1891,2,0,0
202302,3호선,약수,132,6060,9030,21822,36278,26409,18591,17086,18926,19380,18203,18784,20319,24222,31652,17694,13925,14394,11261,4961,739,0,0,0
202302,3호선,양재(서초구청),73,4368,11798,29559,41717,30377,28017,31390,36138,42064,46251,54589,66361,117905,188840,84510,61810,56911,38549,13361,1434,0,0,0
202302,3호선,연신내,203,22798,44298,112456,133522,79384,53434,51213,55487,51806,47425,48312,49828,47393,43962,30426,24426,22792,19365,9489,1548,0,0,0
202302,3호선,오금,37,3519,7384,23300,28523,14492,8939,7561,8295,7845,6737,6591,7682,10937,12011,4682,3467,2856,2347,702,95,1,1,0
202302,3호선,옥수,172,2557,7778,19930,28015,20507,14180,13730,13757,14059,13393,13653,14832,16552,16194,10234,8017,7344,4841,1980,353,0,1,0
202302,3호선,을지로3가,17,514,888,1954,3661,5746,7281,9524,9762,11197,13854,15772,19514,40943,67410,26694,18526,19154,14797,7865,981,2,0,0
202302,3호선,일원,5,1896,7610,19811,22872,16799,17606,17767,18151,15503,17561,20600,25369,35309,18263,9690,6061,4214,3426,1465,134,0,0,0
202302,3호선,잠원,0,1058,3901,9884,15033,10011,7161,7451,7691,7176,6841,7377,11316,11471,9193,5191,3557,3423,2062,673,110,0,0,0
202302,3호선,종로3가,24,670,1005,1451,2379,3478,5657,8405,10076,11264,13888,17618,20819,31422,52197,28984,17124,18911,14516,6346,562,0,0,0
202302,3호선,지축,9,2620,8178,24490,23885,13017,9403,8459,8650,8279,7458,8209,10744,9852,7174,4959,3857,2931,2386,1097,210,0,0,0
202302,3호선,충무로,0,0,0,2,1,1,2,2,1,1,3,1,1,1,4,6,8,4,1,4,5,0,0,0
202302,3호선,학여울,4,451,1582,3417,4624,3046,2464,3303,4267,4844,4955,6092,7030,8006,7697,2665,1662,1542,954,241,46,0,0,0
202302,3호선,홍제,88,8651,20903,58412,65428,41216,30003,28518,30198,26773,24107,23807,25713,25141,24333,13467,10784,8983,6356,2542,377,0,0,0
202302,4호선,길음,16,8974,29398,78825,79823,46503,32712,28593,30640,28708,25674,26197,29199,31860,29058,16371,12275,10039,9633,3223,487,0,0,0
202302,4호선,남태령,27,446,826,1883,3029,2469,2151,2119,2167,1826,1757,1794,2712,5062,4067,1631,988,779,324,156,17,0,0,0
202302,4호선,노원,201,10673,21101,45879,49585,29584,24619,24139,28592,27521,27380,28182,30963,32407,32707,23722,24469,23911,21640,10985,2189,3,0,0
202302,4호선,당고개,45,7546,13702,35867,32831,20469,15349,13912,14492,14207,12948,11942,12228,12142,11868,6772,4913,4078,2713,1201,257,0,0,0
202302,4호선,동대문,238,4263,2463,4238,5891,10194,15878,21640,28023,33686,42718,51165,60044,81543,60211,31172,22943,23315,13738,5811,757,2,0,0
202302,4호선,동대문역사문화공원(DDP),336,5155,3865,6463,9687,11837,13490,16446,18985,21159,25919,31592,37713,54577,74681,38628,29100,27716,21555,10783,1793,0,0,0
202302,4호선,동작(현충원),5,205,459,1475,2095,1749,1423,1845,1781,1812,1969,2757,3484,4423,4517,1768,1427,1168,824,337,54,3,0,0
202302,4호선,명동,21,1213,2842,5065,9853,18113,23810,28646,30827,34206,39388,50642,59194,78078,118318,63795,54007,48030,35742,12855,938,1,0,0
202302,4호선,미아(서울사이버대학),58,10031,18478,40852,46941,31484,22689,21559,23393,23588,21240,20311,23134,24233,27131,15607,10068,8026,6928,2614,377,0,0,0
202302,4호선,미아사거리,61,14102,33230,82193,89806,57584,41297,38235,40206,40750,39117,39262,41068,39310,40780,29384,28197,17311,13469,6542,1090,0,0,0
202302,4호선,사당,103,9098,24351,64899,76967,63035,42913,36282,37674,37354,37152,35399,37532,44548,48103,33393,31270,35189,31285,15237,1596,5,1,0
202302,4호선,삼각지,3,628,1846,6281,9526,5758,4840,5033,6452,7388,7924,8731,10525,15549,23139,10842,10030,11961,11256,5739,796,0,0,0
202302,4호선,상계,27,12501,33464,77857,68124,40231,30044,26748,28668,26319,23082,22399,24089,24646,22240,14455,10807,10279,10548,3196,462,2,0,0
202302,4호선,서울역,188,4094,5577,11049,14090,12208,11439,12936,14327,13441,14115,15150,20627,42002,59205,23144,15283,13060,9700,4572,515,0,0,0
202302,4호선,성신여대입구(돈암),17,5290,16562,40340,48186,32155,25643,25733,29772,30693,29167,31096,34382,38944,42182,26667,24012,26116,23703,10954,1777,1,0,0
202302,4호선,수유(강북구청),80,19055,43201,100869,112930,71390,51424,48173,50909,49982,46766,46089,49204,52532,60146,35253,26820,24339,19883,11553,2044,0,0,0
202302,4호선,숙대입구(갈월),8,2513,6883,15998,24072,18260,15070,15471,18634,18216,18967,19637,24785,35574,46102,21994,19723,19419,16985,8939,1111,0,0,0
202302,4호선,신용산,8,1525,3809,10797,15974,13248,12343,16439,17755,21146,21807,28532,36516,60010,91880,44260,35027,34632,25072,11792,1439,0,0,0
202302,4호선,쌍문,206,21053,46757,112245,118388,71640,49893,43538,45087,39753,35529,32228,33874,34312,32704,20616,15253,12441,9486,4588,587,0,0,0
202302,4호선,이촌(국립중앙박물관),5,1155,4129,10689,14955,11448,9897,12708,18278,19020,20774,25604,31617,35587,30276,11341,9327,7878,4261,1568,188,0,0,0
202302,4호선,창동,1755,14146,34322,76145,72160,46750,38703,36711,39210,37836,34985,37488,42108,43802,45210,24896,19178,17282,13710,6554,1214,1,0,0
202302,4호선,총신대입구(이수),59,5283,14384,42310,55188,35366,26966,26485,29056,28791,27345,28293,29695,34868,41115,23911,21073,19496,16396,7738,1014,1,0,0
202302,4호선,충무로,64,2896,4068,8427,14448,15770,17173,21275,24259,29207,34691,41132,50777,81748,137458,62716,45238,45454,35111,18158,3180,2,0,0
202302,4호선,한성대입구(삼선교),26,5777,11106,26319,33689,23108,18360,17878,20479,20909,20062,20413,25468,27151,27423,14946,12469,11336,8196,3767,541,2,0,0
202302,4호선,혜화,16,2896,6947,15189,19238,22796,29733,34758,36942,40602,52554,72182,88121,105504,117152,72556,71416,93424,91174,29421,3671,0,0,0
202302,4호선,회현(남대문시장),11,1298,2629,4164,6927,9000,13390,23030,32053,41979,54250,66162,79825,97179,122443,50500,42653,19346,11582,4162,527,0,0,0
202302,5호선,강동,97,9846,17864,49284,64012,34408,24676,24324,26054,23420,23322,25223,28730,39869,43980,20563,14662,11974,8817,3418,660,0,0,0
202302,5호선,강일,0,2231,6983,21242,19794,12321,10033,8453,8098,7459,6318,6774,8161,7716,8000,3238,2159,1802,1337,446,109,0,0,0
202302,5호선,개롱,2,2970,7889,20177,20997,12214,10027,8909,10295,9687,8324,8370,11059,11506,11877,5795,4284,3684,2577,829,114,0,0,0
202302,5호선,개화산,0,3921,7446,20137,19626,10396,8078,7573,8174,7691,7079,6853,7890,10675,13673,5477,3231,2744,2300,737,128,0,0,0
202302,5호선,거여,1,5636,14118,41022,41234,21822,14812,13257,13988,13128,11360,11332,14287,15394,14830,7358,5195,4600,3272,1106,166,0,0,0
202302,5호선,고덕,4,3783,10184,27822,23865,15892,13935,15829,16835,14556,15857,16486,18095,20003,15454,9594,7125,7267,7072,2042,386,0,0,0
202302,5호선,공덕,11,1444,4786,18888,30690,14970,12542,13798,15653,17190,16749,17982,22137,38610,64714,24818,19938,20970,15902,6899,940,0,0,0
202302,5호선,광나루(장신대),8,5158,14264,34869,41720,26073,19300,18257,19576,20543,20228,20820,22479,25570,30525,14217,13834,13686,10366,3020,511,0,0,0
202302,5호선,광화문(세종문화회관),11,905,2663,7911,12270,10224,12531,18920,23276,32243,39534,50847,66679,109341,205293,74125,56567,59949,40859,12577,1413,1,0,0
202302,5호선,군자(능동),39,6406,10454,30159,44229,20905,13217,12622,14204,14534,13249,13934,15391,19868,26068,15036,12611,12703,10700,5885,1026,3,0,0
202302,5호선,굽은다리(강동구민회관앞),4,6443,12370,32217,34918,20233,15406,14790,14538,14635,12768,11748,13246,13714,15425,8367,6633,6537,4577,1595,367,0,0,0
202302,5호선,길동,10,4029,7736,19909,24774,13834,11880,11869,12688,12672,11469,12934,14561,15011,16623,8499,6474,6461,4599,1913,393,0,0,0
202302,5호선,김포공항,4,529,1554,4311,8046,7026,8054,10580,11239,13500,15553,16760,16385,20746,24488,15929,12796,12032,11863,3697,253,0,0,0
202302,5호선,까치산,189,22336,39107,113765,147890,75450,44690,39690,41475,37635,31773,29510,30790,30459,30319,19050,14318,11899,9930,5229,871,0,0,0
202302,5호선,답십리,22,8180,16245,49489,69514,34621,22037,18939,21015,20490,18822,19801,22534,27609,32743,15921,11112,9365,7060,2933,502,0,0,0
202302,5호선,동대문역사문화공원(DDP),1,178,487,1308,2334,2405,2953,3126,2528,2937,3447,3813,5391,11143,20775,7989,4181,3734,2240,1157,173,0,0,0
202302,5호선,둔촌동,3,3593,8609,21200,25380,14879,11636,11746,12318,12326,12403,12795,17531,19255,20558,10164,7443,6460,5220,2339,243,0,0,0
202302,5호선,마곡,3,2189,6716,21518,23196,12738,10463,10799,11604,12725,13484,15620,20187,30954,41282,17538,12562,10965,7625,3132,488,0,0,0
202302,5호선,마장,1,2153,5113,13829,18701,10773,8008,7823,9269,8538,8611,8539,8751,9970,12041,7326,5024,4875,3462,1554,180,0,0,0
202302,5호선,마천,64,6388,12819,36172,30439,16010,10921,9663,10638,9100,8282,8090,9325,8783,9900,4376,3337,2642,1601,689,80,1,0,0
202302,5호선,마포,11,2133,7315,25108,33996,18336,14616,15002,17113,17984,17051,18470,20541,33864,58803,21651,18311,20574,15108,6322,864,0,0,0
202302,5호선,명일,4,4481,12376,32928,30382,17672,15371,13997,14564,13043,12167,11239,12343,12007,12575,7426,5761,5202,4413,1698,404,0,0,0
202302,5호선,목동,7,7710,18304,54932,68156,32678,23017,22278,21899,21538,20133,20124,21061,25383,27721,15019,12496,11824,12450,4546,639,0,0,0
202302,5호선,미사,8,6848,21304,61703,58906,31215,23230,21003,23818,23193,20782,23363,23822,26258,27922,16927,15738,16316,14849,7781,1971,1,0,0
202302,5호선,발산,2,3017,9087,24607,27618,17079,17747,20847,23540,27101,30779,35868,41432,63885,87186,37856,31543,32722,27813,11970,1768,0,0,0
202302,5호선,방이,2,2232,6719,16397,16637,10597,9067,8536,9897,10459,8978,10299,11473,14691,20651,10164,8365,10236,10873,2063,250,0,0,0
202302,5호선,방화,14,4819,9798,24931,24919,13825,11187,10812,10810,9866,9163,8909,9803,9836,9558,4612,3499,2408,1891,781,152,2,0,0
202302,5호선,상일동,46,8769,26264,70109,51407,30585,23740,20358,20025,17864,16364,17033,18672,20668,18924,10177,7027,4864,3465,1628,390,2,0,0
202302,5호선,서대문,11,2737,5296,16614,22177,16036,15163,17890,18714,18970,22185,26307,33965,65324,111711,31641,24873,22823,15417,6018,687,1,0,0
202302,5호선,송정,19,3227,6977,18058,22115,13332,10434,9406,9435,9131,8872,8737,9615,11349,12401,6933,5340,4199,3593,1837,297,0,0,0
202302,5호선,신금호,35,2671,6018,18379,26314,14577,9597,8742,9015,9065,8016,7668,8781,8966,9472,6987,4678,3871,2542,1156,218,0,0,0
202302,5호선,신길,35,1557,3449,14615,22151,9390,5198,4188,4551,4294,3906,4031,4816,7090,11912,4331,2935,2993,2299,1219,186,0,0,0
202302,5호선,신정(은행정),79,11117,21125,58545,73747,34759,19679,16292,17608,15501,12579,11648,12966,14708,15059,7915,5453,4805,3923,1518,263,0,0,0
202302,5호선,아차산(어린이대공원후문),2,7953,15149,37400,54115,30414,20182,19206,22696,23553,22975,23025,25871,25541,26986,15522,11580,10370,7517,3105,465,0,0,0
202302,5호선,애오개,33,2076,4700,16542,24304,12023,8212,8520,9014,9570,8202,9336,9515,12799,21228,7625,5349,4207,3113,1137,117,0,0,0
202302,5호선,양평,1,1811,6041,22863,28159,12360,7627,7729,8310,8052,7571,8202,9340,15673,29766,8399,5475,4491,3281,1497,211,0,0,0
202302,5호선,여의나루,7,823,1978,4764,7888,4869,4688,6489,8461,10329,13908,17534,25740,47842,64677,29612,27913,16647,9776,3141,323,0,0,0
202302,5호선,여의도,4,1859,3615,8862,12837,10544,11601,17821,18552,23934,29454,37588,51555,138038,171246,69218,57529,47369,27940,9949,1092,0,0,0
202302,5호선,영등포구청,3,999,2194,7169,10717,5327,4217,4493,4629,5188,5057,5575,6796,10018,20465,6562,4310,4105,2976,1478,249,0,0,0
202302,5호선,영등포시장,3,2528,5629,21603,32417,14608,10060,10777,12906,13644,14565,18658,23652,28027,38891,16034,11323,10579,7582,3322,457,0,0,0
202302,5호선,오금,9,987,2665,6949,7316,4710,4192,4201,4902,4814,4516,5136,5802,9824,14402,4126,3235,2904,2233,745,81,0,0,0
202302,5호선,오목교(목동운동장앞),1,4888,13756,45227,53735,27820,21567,23319,27039,28322,29336,31743,38430,48821,66586,34662,35924,29105,22920,7749,1090,0,0,0
202302,5호선,올림픽공원(한국체대),1,938,4865,10050,10803,7874,6754,6814,7164,6821,6658,7448,8343,9335,9644,4631,3625,4836,2888,610,69,0,0,0
202302,5호선,왕십리(성동구청),11,1644,1876,5337,8111,4776,4319,4919,5731,5879,6501,7346,8774,9791,14153,8067,7354,7938,7049,3165,575,0,0,0
202302,5호선,우장산,0,6080,19577,51112,54264,28872,23243,22487,23539,22231,19374,19478,20323,20886,18509,11210,8068,6686,5520,1884,309,0,0,0
202302,5호선,을지로4가,1,386,693,1454,2709,2643,3479,5297,6344,8207,9741,10918,13633,25614,38232,14527,9100,7753,5258,2396,255,0,0,0
202302,5호선,장한평,24,6449,16140,48847,70917,36658,22443,20577,22375,21798,20697,22127,29263,38567,59161,24727,15203,12016,9191,4197,634,2,0,0
202302,5호선,종로3가,23,1424,1761,2713,4471,4989,6309,9775,15985,19050,23630,30048,36382,44170,58962,34813,32511,37426,29684,14695,1846,0,0,0
202302,5호선,천호(풍납토성),64,6122,10333,25432,33989,21187,20247,23547,27111,28187,30744,35839,42035,48394,51867,35384,32648,24271,19476,9906,2183,0,0,0
202302,5호선,청구,6,1423,2304,5984,9748,6040,5255,5020,4867,4969,5297,5142,6579,7743,12964,6975,4809,3863,3175,1368,215,0,0,0
202302,5호선,충정로(경기대입구),16,915,2031,5850,8353,4797,3918,4067,4256,4675,5111,5144,5991,14067,27597,7262,5093,4508,2701,1142,164,0,0,0
202302,5호선,하남검단산,16,3129,8351,20683,17807,11503,9632,8344,9454,9542,9240,10774,11982,12408,11608,7187,6266,5431,4138,915,128,0,0,0
202302,5호선,하남시청(덕풍?신장),10,4890,10201,23279,21760,14867,12465,12160,13222,11801,10880,11447,13350,12646,13684,7429,5567,4103,3072,1213,272,0,0,0
202302,5호선,하남풍산,2,1804,4939,9301,10382,6779,5883,5789,6131,6172,6162,6829,7592,10483,13510,5327,3885,3650,2045,606,163,0,0,0
202302,5호선,행당,17,3582,10294,28253,40078,20630,13850,11756,11640,10509,9290,9019,9024,9894,9652,5898,4663,3614,2761,930,190,0,0,0
202302,5호선,화곡,237,21095,36835,106510,140032,70284,43330,39337,41043,38088,32869,31563,34076,35286,36314,21416,15538,13289,10841,4742,688,1,0,0
202302,6호선,고려대(종암),3,3216,6978,19342,25542,14214,9604,9459,11559,12730,10997,12022,16208,20246,18921,8798,6566,5947,5331,2409,484,0,0,0
202302,6호선,공덕,105,4004,7143,18140,28496,20471,17351,19232,21370,22075,23211,26639,30163,53526,84902,35219,28455,26836,20824,9892,1221,1,0,0
202302,6호선,광흥창(서강),0,2611,6675,17080,24401,15452,11803,12584,14642,12284,11459,12241,13461,19993,29975,13753,9179,7927,5788,2349,366,0,0,0
202302,6호선,구산,8,5228,10177,28453,36196,18154,12714,11349,12158,10724,9222,9549,9828,9330,8786,5300,4097,3878,3454,1242,211,0,0,0
202302,6호선,녹사평(용산구청),11,807,1667,4045,6644,5194,4150,4604,5401,5799,6194,7433,9714,12503,17502,10253,8492,9391,8021,4295,561,0,0,0
202302,6호선,대흥(서강대앞),6,2086,4718,13550,20470,13320,9448,10005,13058,12916,11075,12754,14235,20333,22791,11743,9145,9572,8904,3359,437,0,0,0
202302,6호선,독바위,1,2020,4090,12669,12072,6211,4317,3772,4342,3622,3244,3367,3338,2941,2741,1525,1020,734,596,239,66,0,0,0
202302,6호선,돌곶이,9,5684,12860,35690,39427,19878,13288,11981,13736,14111,13090,12445,12686,13510,13497,8907,5768,5014,4041,1766,271,0,0,0
202302,6호선,동묘앞,163,4371,4260,8319,13235,10335,9421,11785,15134,15023,17844,20842,22264,23039,21743,11251,8283,6816,5318,2516,464,0,0,0
202302,6호선,디지털미디어시티,100,5520,13815,44294,50463,27525,16904,14699,15367,14316,13066,14223,18503,32443,47208,20517,10500,8280,5916,2610,554,1,0,0
202302,6호선,마포구청,7,6205,11972,35116,51767,31423,20294,18692,18976,18696,17647,18096,20498,25013,35305,16313,11757,11192,8148,3840,605,0,0,0
202302,6호선,망원,5,4858,8874,22753,34730,22235,16197,16230,19725,20843,22263,24079,26751,30685,40629,27136,22922,21367,17357,8124,1184,0,0,0
202302,6호선,버티고개,0,631,1584,4571,7400,4292,3147,2859,3102,2741,2511,3053,3195,4016,5513,2920,1907,1525,1396,488,76,0,0,0
202302,6호선,보문,14,3415,6568,20105,31840,16277,10232,9189,10489,10561,9465,9474,11126,12335,16858,7924,6120,5822,4660,2614,398,0,0,0
202302,6호선,봉화산(서울의료원),16,4441,13816,44889,36603,18148,13569,11470,12391,10942,9667,9131,10346,11531,10719,5391,4020,3458,2758,1208,184,0,0,0
202302,6호선,불광,22,1260,3563,10843,12537,7119,5775,6323,7009,7473,8123,9139,9803,9457,9512,5429,4621,3774,2320,910,200,0,0,0
202302,6호선,삼각지,5,1360,2541,7436,11964,8300,6385,7402,9201,10759,11013,13333,15508,22589,27956,12378,9289,8856,7277,3648,600,1,0,0
202302,6호선,상수,58,4217,5368,9004,13449,9338,6965,7264,10150,11702,12092,14115,15515,20722,26463,19899,17872,20729,21200,14701,2702,0,0,0
