하차인원수,위도,경도,시간대
14601.75,37.455626,126.89398,7
28965.75,37.455626,126.89398,8
11371.75,37.455626,126.89398,9
9567.5,37.455626,126.89398,10
10208.25,37.455626,126.89398,11
12358.5,37.455626,126.89398,12
14315.75,37.455626,126.89398,13
13494.0,37.455626,126.89398,14
18587.25,37.455626,126.89398,15
21609.25,37.455626,126.89398,16
29590.25,37.455626,126.89398,17
44563.25,37.455626,126.89398,18
34026.75,37.455626,126.89398,19
18389.75,37.455626,126.89398,20
17783.5,37.455626,126.89398,21
14301.25,37.455626,126.89398,22
9663.25,37.455626,126.89398,23
762.0,37.455626,126.89398,0
0.25,37.455626,126.89398,1
0.0,37.455626,126.89398,2
0.0,37.455626,126.89398,3
2.5,37.548034,127.015872,4
468.0,37.548034,127.015872,5
2296.25,37.548034,127.015872,6
3970.75,37.548034,127.015872,7
8236.25,37.548034,127.015872,8
6319.75,37.548034,127.015872,9
6229.75,37.548034,127.015872,10
6755.25,37.548034,127.015872,11
7746.25,37.548034,127.015872,12
9622.25,37.548034,127.015872,13
10335.5,37.548034,127.015872,14
12828.0,37.548034,127.015872,15
15600.25,37.548034,127.015872,16
20645.5,37.548034,127.015872,17
29932.0,37.548034,127.015872,18
21321.0,37.548034,127.015872,19
14900.5,37.548034,127.015872,20
12885.25,37.548034,127.015872,21
12526.5,37.548034,127.015872,22
6579.25,37.548034,127.015872,23
1844.75,37.548034,127.015872,0
2.0,37.548034,127.015872,1
0.0,37.548034,127.015872,2
0.0,37.548034,127.015872,3
0.25,37.537801,127.140004,4
641.0,37.537801,127.140004,5
4306.0,37.537801,127.140004,6
7858.0,37.537801,127.140004,7
17401.25,37.537801,127.140004,8
12840.5,37.537801,127.140004,9
9474.0,37.537801,127.140004,10
10017.25,37.537801,127.140004,11
11107.5,37.537801,127.140004,12
11244.75,37.537801,127.140004,13
13108.5,37.537801,127.140004,14
13971.75,37.537801,127.140004,15
17222.75,37.537801,127.140004,16
19516.5,37.537801,127.140004,17
26902.25,37.537801,127.140004,18
21027.25,37.537801,127.140004,19
12535.75,37.537801,127.140004,20
10163.5,37.537801,127.140004,21
9795.5,37.537801,127.140004,22
5550.0,37.537801,127.140004,23
2517.0,37.537801,127.140004,0
5.25,37.537801,127.140004,1
0.0,37.537801,127.140004,2
0.0,37.537801,127.140004,3
1.5,37.603407,127.025053,4
1892.5,37.603407,127.025053,5
7622.5,37.603407,127.025053,6
12939.75,37.603407,127.025053,7
31328.75,37.603407,127.025053,8
24567.25,37.603407,127.025053,9
20797.25,37.603407,127.025053,10
22936.25,37.603407,127.025053,11
23804.0,37.603407,127.025053,12
27388.0,37.603407,127.025053,13
27987.0,37.603407,127.025053,14
30390.5,37.603407,127.025053,15
38550.0,37.603407,127.025053,16
51394.0,37.603407,127.025053,17
78581.75,37.603407,127.025053,18
63527.75,37.603407,127.025053,19
39131.5,37.603407,127.025053,20
36906.0,37.603407,127.025053,21
35101.5,37.603407,127.025053,22
21112.75,37.603407,127.025053,23
5960.0,37.603407,127.025053,0
20.75,37.603407,127.025053,1
0.0,37.603407,127.025053,2
0.0,37.603407,127.025053,3
0.6666666666666666,37.562434,126.801058,4
2232.8333333333335,37.562434,126.801058,5
11720.583333333334,37.562434,126.801058,6
18119.25,37.562434,126.801058,7
18673.333333333332,37.562434,126.801058,8
12854.666666666666,37.562434,126.801058,9
15542.416666666666,37.562434,126.801058,10
16595.333333333332,37.562434,126.801058,11
16628.166666666668,37.562434,126.801058,12
16867.25,37.562434,126.801058,13
16167.666666666666,37.562434,126.801058,14
15161.0,37.562434,126.801058,15
17502.166666666668,37.562434,126.801058,16
19042.916666666668,37.562434,126.801058,17
18376.583333333332,37.562434,126.801058,18
11301.833333333334,37.562434,126.801058,19
4754.666666666667,37.562434,126.801058,20
2876.0,37.562434,126.801058,21
2194.25,37.562434,126.801058,22
1475.0833333333333,37.562434,126.801058,23
814.1666666666666,37.562434,126.801058,0
16.5,37.562434,126.801058,1
2.1666666666666665,37.562434,126.801058,2
0.08333333333333333,37.562434,126.801058,3
0.75,37.531768,126.846683,4
1526.0,37.531768,126.846683,5
8855.75,37.531768,126.846683,6
10379.25,37.531768,126.846683,7
20801.5,37.531768,126.846683,8
18024.75,37.531768,126.846683,9
17699.5,37.531768,126.846683,10
20184.75,37.531768,126.846683,11
24454.25,37.531768,126.846683,12
27832.25,37.531768,126.846683,13
32348.75,37.531768,126.846683,14
43471.25,37.531768,126.846683,15
54392.25,37.531768,126.846683,16
71243.75,37.531768,126.846683,17
122612.75,37.531768,126.846683,18
98262.5,37.531768,126.846683,19
62777.75,37.531768,126.846683,20
59254.5,37.531768,126.846683,21
49205.0,37.531768,126.846683,22
31147.25,37.531768,126.846683,23
9172.75,37.531768,126.846683,0
404.75,37.531768,126.846683,1
3.0,37.531768,126.846683,2
0.0,37.531768,126.846683,3
0.0,37.506207,126.810939,4
0.0,37.506207,126.810939,5
0.0,37.506207,126.810939,6
0.0,37.506207,126.810939,7
0.0,37.506207,126.810939,8
0.0,37.506207,126.810939,9
0.0,37.506207,126.810939,10
0.0,37.506207,126.810939,11
0.0,37.506207,126.810939,12
0.0,37.506207,126.810939,13
0.0,37.506207,126.810939,14
0.0,37.506207,126.810939,15
0.0,37.506207,126.810939,16
0.0,37.506207,126.810939,17
0.0,37.506207,126.810939,18
0.0,37.506207,126.810939,19
0.0,37.506207,126.810939,20
0.0,37.506207,126.810939,21
0.0,37.506207,126.810939,22
0.0,37.506207,126.810939,23
0.0,37.506207,126.810939,0
0.0,37.506207,126.810939,1
0.0,37.506207,126.810939,2
0.0,37.506207,126.810939,3
2.5,37.486056,126.887249,4
1772.0,37.486056,126.887249,5
8428.5,37.486056,126.887249,6
30610.0,37.486056,126.887249,7
94705.25,37.486056,126.887249,8
45497.75,37.486056,126.887249,9
19329.75,37.486056,126.887249,10
14967.75,37.486056,126.887249,11
13788.0,37.486056,126.887249,12
15436.75,37.486056,126.887249,13
14062.75,37.486056,126.887249,14
16758.25,37.486056,126.887249,15
24231.25,37.486056,126.887249,16
28910.75,37.486056,126.887249,17
30474.0,37.486056,126.887249,18
22746.0,37.486056,126.887249,19
15011.0,37.486056,126.887249,20
17125.25,37.486056,126.887249,21
14396.75,37.486056,126.887249,22
7642.75,37.486056,126.887249,23
1972.75,37.486056,126.887249,0
3.5,37.486056,126.887249,1
0.0,37.486056,126.887249,2
0.0,37.486056,126.887249,3
0.0,37.484596,126.971251,4
842.5,37.484596,126.971251,5
3567.75,37.484596,126.971251,6
6398.0,37.484596,126.971251,7
14551.0,37.484596,126.971251,8
11923.75,37.484596,126.971251,9
10382.5,37.484596,126.971251,10
11022.5,37.484596,126.971251,11
11302.75,37.484596,126.971251,12
12385.25,37.484596,126.971251,13
13168.25,37.484596,126.971251,14
16455.75,37.484596,126.971251,15
20058.0,37.484596,126.971251,16
26461.75,37.484596,126.971251,17
42103.5,37.484596,126.971251,18
31757.0,37.484596,126.971251,19
19977.75,37.484596,126.971251,20
17722.25,37.484596,126.971251,21
16399.25,37.484596,126.971251,22
10338.75,37.484596,126.971251,23
3308.25,37.484596,126.971251,0
9.0,37.484596,126.971251,1
0.0,37.484596,126.971251,2
0.0,37.484596,126.971251,3
1.0,37.541021,126.9713,4
1062.5,37.541021,126.9713,5
7173.0,37.541021,126.9713,6
23566.25,37.541021,126.9713,7
50352.25,37.541021,126.9713,8
27616.25,37.541021,126.9713,9
14513.25,37.541021,126.9713,10
12153.75,37.541021,126.9713,11
11721.25,37.541021,126.9713,12
12172.0,37.541021,126.9713,13
11160.5,37.541021,126.9713,14
11998.25,37.541021,126.9713,15
13483.5,37.541021,126.9713,16
17784.5,37.541021,126.9713,17
24768.5,37.541021,126.9713,18
15894.25,37.541021,126.9713,19
10484.25,37.541021,126.9713,20
9550.0,37.541021,126.9713,21
8678.0,37.541021,126.9713,22
5469.75,37.541021,126.9713,23
572.75,37.541021,126.9713,0
0.0,37.541021,126.9713,1
0.0,37.541021,126.9713,2
0.0,37.541021,126.9713,3
1.0,37.463873,126.989134,4
52.0,37.463873,126.989134,5
1251.75,37.463873,126.989134,6
4180.25,37.463873,126.989134,7
5734.25,37.463873,126.989134,8
1956.25,37.463873,126.989134,9
1278.75,37.463873,126.989134,10
1186.5,37.463873,126.989134,11
1368.75,37.463873,126.989134,12
1259.75,37.463873,126.989134,13
1351.75,37.463873,126.989134,14
1513.5,37.463873,126.989134,15
1776.25,37.463873,126.989134,16
1656.25,37.463873,126.989134,17
1849.25,37.463873,126.989134,18
1615.75,37.463873,126.989134,19
1513.5,37.463873,126.989134,20
1180.25,37.463873,126.989134,21
844.25,37.463873,126.989134,22
532.25,37.463873,126.989134,23
132.0,37.463873,126.989134,0
0.0,37.463873,126.989134,1
0.0,37.463873,126.989134,2
0.0,37.463873,126.989134,3
0.5,37.487618,126.993513,4
1491.5,37.487618,126.993513,5
10243.25,37.487618,126.993513,6
23905.5,37.487618,126.993513,7
82718.25,37.487618,126.993513,8
46778.5,37.487618,126.993513,9
20673.0,37.487618,126.993513,10
15371.75,37.487618,126.993513,11
16484.75,37.487618,126.993513,12
18334.0,37.487618,126.993513,13
16646.25,37.487618,126.993513,14
16785.25,37.487618,126.993513,15
17950.5,37.487618,126.993513,16
23241.25,37.487618,126.993513,17
32024.0,37.487618,126.993513,18
21351.25,37.487618,126.993513,19
12766.0,37.487618,126.993513,20
11272.75,37.487618,126.993513,21
9768.25,37.487618,126.993513,22
6273.5,37.487618,126.993513,23
2790.25,37.487618,126.993513,0
190.75,37.487618,126.993513,1
0.75,37.487618,126.993513,2
0.0,37.487618,126.993513,3
0.5,37.512887,126.953222,4
234.75,37.512887,126.953222,5
1502.75,37.512887,126.953222,6
2356.5,37.512887,126.953222,7
4217.25,37.512887,126.953222,8
3459.25,37.512887,126.953222,9
3632.0,37.512887,126.953222,10
3493.25,37.512887,126.953222,11
4351.75,37.512887,126.953222,12
4943.75,37.512887,126.953222,13
5304.5,37.512887,126.953222,14
7056.5,37.512887,126.953222,15
8109.75,37.512887,126.953222,16
10042.0,37.512887,126.953222,17
15986.25,37.512887,126.953222,18
11403.25,37.512887,126.953222,19
7435.75,37.512887,126.953222,20
7155.75,37.512887,126.953222,21
6512.75,37.512887,126.953222,22
3939.0,37.512887,126.953222,23
1022.0,37.512887,126.953222,0
2.75,37.512887,126.953222,1
0.0,37.512887,126.953222,2
0.0,37.512887,126.953222,3
3.625,37.514219,126.942454,4
1939.25,37.514219,126.942454,5
9223.75,37.514219,126.942454,6
22750.875,37.514219,126.942454,7
36498.25,37.514219,126.942454,8
24741.75,37.514219,126.942454,9
17007.125,37.514219,126.942454,10
18775.375,37.514219,126.942454,11
22075.5,37.514219,126.942454,12
24050.0,37.514219,126.942454,13
20936.5,37.514219,126.942454,14
24448.5,37.514219,126.942454,15
29927.75,37.514219,126.942454,16
42290.5,37.514219,126.942454,17
65056.875,37.514219,126.942454,18
41247.625,37.514219,126.942454,19
26786.625,37.514219,126.942454,20
25701.75,37.514219,126.942454,21
23701.75,37.514219,126.942454,22
14142.875,37.514219,126.942454,23
3064.25,37.514219,126.942454,0
3.25,37.514219,126.942454,1
0.25,37.514219,126.942454,2
0.0,37.514219,126.942454,3
0.75,37.655128,127.061368,4
1447.125,37.655128,127.061368,5
6896.75,37.655128,127.061368,6
14199.875,37.655128,127.061368,7
37120.625,37.655128,127.061368,8
36811.25,37.655128,127.061368,9
27496.5,37.655128,127.061368,10
27490.125,37.655128,127.061368,11
30305.75,37.655128,127.061368,12
34669.5,37.655128,127.061368,13
33904.75,37.655128,127.061368,14
36540.375,37.655128,127.061368,15
41621.25,37.655128,127.061368,16
51334.0,37.655128,127.061368,17
71392.625,37.655128,127.061368,18
59129.25,37.655128,127.061368,19
31423.25,37.655128,127.061368,20
26481.75,37.655128,127.061368,21
22950.625,37.655128,127.061368,22
15579.125,37.655128,127.061368,23
5376.0,37.655128,127.061368,0
380.875,37.655128,127.061368,1
0.0,37.655128,127.061368,2
0.0,37.655128,127.061368,3
2.5,37.600927,126.935756,4
760.75,37.600927,126.935756,5
3330.75,37.600927,126.935756,6
7191.25,37.600927,126.935756,7
17196.75,37.600927,126.935756,8
10605.75,37.600927,126.935756,9
9591.75,37.600927,126.935756,10
10201.25,37.600927,126.935756,11
12556.5,37.600927,126.935756,12
13532.25,37.600927,126.935756,13
15592.5,37.600927,126.935756,14
20141.25,37.600927,126.935756,15
27120.25,37.600927,126.935756,16
35268.5,37.600927,126.935756,17
61088.75,37.600927,126.935756,18
51811.25,37.600927,126.935756,19
30825.75,37.600927,126.935756,20
27521.75,37.600927,126.935756,21
24733.25,37.600927,126.935756,22
14644.5,37.600927,126.935756,23
4057.25,37.600927,126.935756,0
6.75,37.600927,126.935756,1
1.0,37.600927,126.935756,2
0.0,37.600927,126.935756,3
0.5,37.511093,127.021415,4
1035.0,37.511093,127.021415,5
14167.5,37.511093,127.021415,6
40160.75,37.511093,127.021415,7
101655.75,37.511093,127.021415,8
88834.0,37.511093,127.021415,9
35281.5,37.511093,127.021415,10
21080.5,37.511093,127.021415,11
20363.75,37.511093,127.021415,12
21700.5,37.511093,127.021415,13
20359.0,37.511093,127.021415,14
19035.25,37.511093,127.021415,15
20580.25,37.511093,127.021415,16
24998.25,37.511093,127.021415,17
32651.75,37.511093,127.021415,18
18802.0,37.511093,127.021415,19
10439.75,37.511093,127.021415,20
9028.75,37.511093,127.021415,21
7078.75,37.511093,127.021415,22
5159.25,37.511093,127.021415,23
2272.5,37.511093,127.021415,0
6.25,37.511093,127.021415,1
0.0,37.511093,127.021415,2
0.0,37.511093,127.021415,3
1.0,37.44521,127.156866,4
1438.25,37.44521,127.156866,5
6329.5,37.44521,127.156866,6
11220.0,37.44521,127.156866,7
21687.25,37.44521,127.156866,8
11094.5,37.44521,127.156866,9
9085.5,37.44521,127.156866,10
9560.0,37.44521,127.156866,11
11247.0,37.44521,127.156866,12
12472.0,37.44521,127.156866,13
13759.0,37.44521,127.156866,14
18211.0,37.44521,127.156866,15
22774.5,37.44521,127.156866,16
27856.75,37.44521,127.156866,17
46872.5,37.44521,127.156866,18
37062.75,37.44521,127.156866,19
21362.0,37.44521,127.156866,20
19581.25,37.44521,127.156866,21
19127.0,37.44521,127.156866,22
11163.0,37.44521,127.156866,23
3559.5,37.44521,127.156866,0
37.0,37.44521,127.156866,1
0.0,37.44521,127.156866,2
0.0,37.44521,127.156866,3
0.0,37.566747,127.052704,4
1057.5,37.566747,127.052704,5
7737.0,37.566747,127.052704,6
13511.0,37.566747,127.052704,7
33976.75,37.566747,127.052704,8
19228.25,37.566747,127.052704,9
14570.0,37.566747,127.052704,10
14364.75,37.566747,127.052704,11
15978.75,37.566747,127.052704,12
18528.75,37.566747,127.052704,13
17905.5,37.566747,127.052704,14
20877.5,37.566747,127.052704,15
24795.25,37.566747,127.052704,16
33734.25,37.566747,127.052704,17
56297.5,37.566747,127.052704,18
38587.75,37.566747,127.052704,19
24179.5,37.566747,127.052704,20
21546.0,37.566747,127.052704,21
19348.25,37.566747,127.052704,22
11633.0,37.566747,127.052704,23
3753.0,37.566747,127.052704,0
9.0,37.566747,127.052704,1
1.75,37.566747,127.052704,2
0.0,37.566747,127.052704,3
0.75,37.670272,127.079066,4
40.0,37.670272,127.079066,5
4427.75,37.670272,127.079066,6
5018.5,37.670272,127.079066,7
10186.75,37.670272,127.079066,8
9930.75,37.670272,127.079066,9
9415.75,37.670272,127.079066,10
9092.25,37.670272,127.079066,11
9706.5,37.670272,127.079066,12
10193.5,37.670272,127.079066,13
10920.0,37.670272,127.079066,14
13250.5,37.670272,127.079066,15
16073.75,37.670272,127.079066,16
18916.5,37.670272,127.079066,17
25787.75,37.670272,127.079066,18
25506.75,37.670272,127.079066,19
16386.75,37.670272,127.079066,20
14790.5,37.670272,127.079066,21
13730.0,37.670272,127.079066,22
9773.25,37.670272,127.079066,23
3562.75,37.670272,127.079066,0
379.75,37.670272,127.079066,1
1.0,37.670272,127.079066,2
0.0,37.670272,127.079066,3
2.125,37.53438,126.902281,4
2225.625,37.53438,126.902281,5
9259.0,37.53438,126.902281,6
21707.5,37.53438,126.902281,7
61129.0,37.53438,126.902281,8
30270.375,37.53438,126.902281,9
17949.0,37.53438,126.902281,10
17910.875,37.53438,126.902281,11
19766.125,37.53438,126.902281,12
22248.25,37.53438,126.902281,13
22421.375,37.53438,126.902281,14
25864.5,37.53438,126.902281,15
31517.25,37.53438,126.902281,16
47194.75,37.53438,126.902281,17
70743.625,37.53438,126.902281,18
52397.5,37.53438,126.902281,19
33442.375,37.53438,126.902281,20
32711.625,37.53438,126.902281,21
30901.25,37.53438,126.902281,22
20112.875,37.53438,126.902281,23
5105.625,37.53438,126.902281,0
209.25,37.53438,126.902281,1
2.375,37.53438,126.902281,2
0.0,37.53438,126.902281,3
0.0,37.344285,126.948345,4
912.5,37.344285,126.948345,5
2824.5,37.344285,126.948345,6
8596.75,37.344285,126.948345,7
15966.0,37.344285,126.948345,8
8641.25,37.344285,126.948345,9
5457.25,37.344285,126.948345,10
4895.75,37.344285,126.948345,11
5849.0,37.344285,126.948345,12
5801.75,37.344285,126.948345,13
6105.75,37.344285,126.948345,14
7142.75,37.344285,126.948345,15
9612.25,37.344285,126.948345,16
12823.75,37.344285,126.948345,17
20911.75,37.344285,126.948345,18
17140.25,37.344285,126.948345,19
11903.25,37.344285,126.948345,20
9710.25,37.344285,126.948345,21
9696.25,37.344285,126.948345,22
6484.75,37.344285,126.948345,23
1070.25,37.344285,126.948345,0
0.25,37.344285,126.948345,1
0.0,37.344285,126.948345,2
0.0,37.344285,126.948345,3
1.75,37.513342,126.926382,4
1097.5,37.513342,126.926382,5
4554.0,37.513342,126.926382,6
16359.5,37.513342,126.926382,7
24201.75,37.513342,126.926382,8
12182.75,37.513342,126.926382,9
7225.25,37.513342,126.926382,10
7080.875,37.513342,126.926382,11
7683.5,37.513342,126.926382,12
8731.75,37.513342,126.926382,13
7814.0,37.513342,126.926382,14
8595.625,37.513342,126.926382,15
10285.125,37.513342,126.926382,16
14009.0,37.513342,126.926382,17
20005.625,37.513342,126.926382,18
13115.25,37.513342,126.926382,19
8860.875,37.513342,126.926382,20
8877.5,37.513342,126.926382,21
7926.625,37.513342,126.926382,22
5200.625,37.513342,126.926382,23
977.375,37.513342,126.926382,0
24.375,37.513342,126.926382,1
0.125,37.513342,126.926382,2
0.0,37.513342,126.926382,3
1.0,37.493514,127.079532,4
1087.25,37.493514,127.079532,5
6397.0,37.493514,127.079532,6
16082.75,37.493514,127.079532,7
26929.75,37.493514,127.079532,8
12341.25,37.493514,127.079532,9
8703.75,37.493514,127.079532,10
8201.25,37.493514,127.079532,11
9781.25,37.493514,127.079532,12
11026.5,37.493514,127.079532,13
11750.5,37.493514,127.079532,14
13990.0,37.493514,127.079532,15
15479.25,37.493514,127.079532,16
20337.75,37.493514,127.079532,17
28040.75,37.493514,127.079532,18
23667.25,37.493514,127.079532,19
15453.25,37.493514,127.079532,20
14360.0,37.493514,127.079532,21
15678.75,37.493514,127.079532,22
8315.75,37.493514,127.079532,23
2678.5,37.493514,127.079532,0
7.0,37.493514,127.079532,1
0.0,37.493514,127.079532,2
0.0,37.493514,127.079532,3
