승차인원수,위도,경도,시간대
1722.25,36.870593,127.143904,16
3396.0,36.870593,127.143904,17
3443.25,36.870593,127.143904,18
1122.75,36.870593,127.143904,19
868.25,36.870593,127.143904,20
682.0,36.870593,127.143904,21
333.5,36.870593,127.143904,22
151.0,36.870593,127.143904,23
20.75,36.870593,127.143904,0
0.0,36.870593,127.143904,1
0.0,36.870593,127.143904,2
0.0,36.870593,127.143904,3
32.5,37.109447,127.062278,4
956.75,37.109447,127.062278,5
1519.5,37.109447,127.062278,6
2780.25,37.109447,127.062278,7
2760.5,37.109447,127.062278,8
2081.0,37.109447,127.062278,9
1655.0,37.109447,127.062278,10
1681.0,37.109447,127.062278,11
1915.5,37.109447,127.062278,12
1895.0,37.109447,127.062278,13
1712.25,37.109447,127.062278,14
3620.5,37.109447,127.062278,15
3899.25,37.109447,127.062278,16
8364.5,37.109447,127.062278,17
9825.5,37.109447,127.062278,18
3083.75,37.109447,127.062278,19
1976.25,37.109447,127.062278,20
1350.25,37.109447,127.062278,21
604.0,37.109447,127.062278,22
266.5,37.109447,127.062278,23
10.75,37.109447,127.062278,0
0.0,37.109447,127.062278,1
0.0,37.109447,127.062278,2
0.0,37.109447,127.062278,3
1899.5,37.653166,127.047731,4
15563.75,37.653166,127.047731,5
37453.25,37.653166,127.047731,6
83020.0,37.653166,127.047731,7
77286.5,37.653166,127.047731,8
49805.75,37.653166,127.047731,9
40352.25,37.653166,127.047731,10
38873.25,37.653166,127.047731,11
40774.25,37.653166,127.047731,12
38786.75,37.653166,127.047731,13
36374.25,37.653166,127.047731,14
38824.25,37.653166,127.047731,15
44366.0,37.653166,127.047731,16
45221.5,37.653166,127.047731,17
46982.75,37.653166,127.047731,18
26279.25,37.653166,127.047731,19
20261.25,37.653166,127.047731,20
18075.5,37.653166,127.047731,21
14522.5,37.653166,127.047731,22
6760.5,37.653166,127.047731,23
1261.5,37.653166,127.047731,0
3.5,37.653166,127.047731,1
0.0,37.653166,127.047731,2
0.0,37.653166,127.047731,3
16.0,37.579661,127.015241,4
2482.5,37.579661,127.015241,5
5030.5,37.579661,127.015241,6
14102.75,37.579661,127.015241,7
16697.25,37.579661,127.015241,8
8857.75,37.579661,127.015241,9
5462.75,37.579661,127.015241,10
4804.5,37.579661,127.015241,11
4933.5,37.579661,127.015241,12
4698.25,37.579661,127.015241,13
3890.25,37.579661,127.015241,14
4294.75,37.579661,127.015241,15
5467.5,37.579661,127.015241,16
5058.25,37.579661,127.015241,17
4653.5,37.579661,127.015241,18
2912.75,37.579661,127.015241,19
2640.0,37.579661,127.015241,20
1849.0,37.579661,127.015241,21
1266.75,37.579661,127.015241,22
659.0,37.579661,127.015241,23
134.0,37.579661,127.015241,0
0.0,37.579661,127.015241,1
0.0,37.579661,127.015241,2
0.0,37.579661,127.015241,3
1918.25,36.810005,127.146826,4
3258.75,36.810005,127.146826,5
5909.5,36.810005,127.146826,6
10739.25,36.810005,127.146826,7
9830.0,36.810005,127.146826,8
13376.0,36.810005,127.146826,9
10688.0,36.810005,127.146826,10
12364.75,36.810005,127.146826,11
12540.25,36.810005,127.146826,12
12519.5,36.810005,127.146826,13
15810.0,36.810005,127.146826,14
18525.5,36.810005,127.146826,15
19372.75,36.810005,127.146826,16
18198.0,36.810005,127.146826,17
16098.75,36.810005,127.146826,18
10267.0,36.810005,127.146826,19
8569.75,36.810005,127.146826,20
6079.5,36.810005,127.146826,21
3260.0,36.810005,127.146826,22
2132.25,36.810005,127.146826,23
14.75,36.810005,127.146826,0
0.0,36.810005,127.146826,1
0.0,36.810005,127.146826,2
0.0,36.810005,127.146826,3
15.25,37.486637,126.838713,4
7867.5,37.486637,126.838713,5
18099.0,37.486637,126.838713,6
52090.75,37.486637,126.838713,7
59498.75,37.486637,126.838713,8
32368.5,37.486637,126.838713,9
18436.0,37.486637,126.838713,10
14922.25,37.486637,126.838713,11
15184.0,37.486637,126.838713,12
14139.25,37.486637,126.838713,13
12352.0,37.486637,126.838713,14
12136.0,37.486637,126.838713,15
13901.25,37.486637,126.838713,16
13594.25,37.486637,126.838713,17
13972.25,37.486637,126.838713,18
7394.25,37.486637,126.838713,19
5377.0,37.486637,126.838713,20
4240.25,37.486637,126.838713,21
2876.75,37.486637,126.838713,22
1197.0,37.486637,126.838713,23
230.25,37.486637,126.838713,0
1.75,37.486637,126.838713,1
0.0,37.486637,126.838713,2
0.0,37.486637,126.838713,3
12.75,37.47605,126.867911,4
9774.0,37.47605,126.867911,5
28839.25,37.47605,126.867911,6
84017.5,37.47605,126.867911,7
84469.0,37.47605,126.867911,8
47953.0,37.47605,126.867911,9
31990.0,37.47605,126.867911,10
29502.5,37.47605,126.867911,11
29252.75,37.47605,126.867911,12
27290.5,37.47605,126.867911,13
25979.0,37.47605,126.867911,14
25731.0,37.47605,126.867911,15
30037.5,37.47605,126.867911,16
34315.75,37.47605,126.867911,17
36310.25,37.47605,126.867911,18
20243.75,37.47605,126.867911,19
17731.0,37.47605,126.867911,20
17338.5,37.47605,126.867911,21
14718.25,37.47605,126.867911,22
7064.0,37.47605,126.867911,23
1118.75,37.47605,126.867911,0
4.25,37.47605,126.867911,1
0.0,37.47605,126.867911,2
0.0,37.47605,126.867911,3
6.125,37.560245,127.013828,4
1613.0,37.560245,127.013828,5
2529.125,37.560245,127.013828,6
6751.25,37.560245,127.013828,7
10434.0,37.560245,127.013828,8
6358.125,37.560245,127.013828,9
4891.125,37.560245,127.013828,10
5108.625,37.560245,127.013828,11
4786.0,37.560245,127.013828,12
5047.125,37.560245,127.013828,13
5159.125,37.560245,127.013828,14
5116.125,37.560245,127.013828,15
6801.625,37.560245,127.013828,16
7737.0,37.560245,127.013828,17
13123.125,37.560245,127.013828,18
7875.0,37.560245,127.013828,19
4964.125,37.560245,127.013828,20
4132.375,37.560245,127.013828,21
3442.75,37.560245,127.013828,22
1546.75,37.560245,127.013828,23
266.875,37.560245,127.013828,0
0.5,37.560245,127.013828,1
0.0,37.560245,127.013828,2
0.0,37.560245,127.013828,3
35.25,37.519365,127.05335,4
2435.75,37.519365,127.05335,5
6128.25,37.519365,127.05335,6
10665.25,37.519365,127.05335,7
15073.5,37.519365,127.05335,8
12825.0,37.519365,127.05335,9
12263.25,37.519365,127.05335,10
15486.25,37.519365,127.05335,11
18714.0,37.519365,127.05335,12
19752.75,37.519365,127.05335,13
23272.25,37.519365,127.05335,14
31261.75,37.519365,127.05335,15
41970.5,37.519365,127.05335,16
67201.25,37.519365,127.05335,17
111382.25,37.519365,127.05335,18
55226.5,37.519365,127.05335,19
32149.25,37.519365,127.05335,20
28796.75,37.519365,127.05335,21
22213.0,37.519365,127.05335,22
5760.75,37.519365,127.05335,23
729.25,37.519365,127.05335,0
0.25,37.519365,127.05335,1
0.0,37.519365,127.05335,2
0.0,37.519365,127.05335,3
36.0,37.561243,126.99428,4
1621.125,37.561243,126.99428,5
2242.0,37.561243,126.99428,6
4820.5,37.561243,126.99428,7
8007.875,37.561243,126.99428,8
9503.375,37.561243,126.99428,9
10308.75,37.561243,126.99428,10
12495.25,37.561243,126.99428,11
13900.375,37.561243,126.99428,12
16807.75,37.561243,126.99428,13
20172.75,37.561243,126.99428,14
23627.875,37.561243,126.99428,15
28990.0,37.561243,126.99428,16
45485.375,37.561243,126.99428,17
72541.25,37.561243,126.99428,18
33836.25,37.561243,126.99428,19
25475.625,37.561243,126.99428,20
24861.375,37.561243,126.99428,21
19708.125,37.561243,126.99428,22
10598.25,37.561243,126.99428,23
1931.875,37.561243,126.99428,0
3.625,37.561243,126.99428,1
0.0,37.561243,126.99428,2
0.0,37.561243,126.99428,3
77.625,37.617983,127.07512,4
5737.25,37.617983,127.07512,5
7571.5,37.617983,127.07512,6
19651.0,37.617983,127.07512,7
24628.25,37.617983,127.07512,8
14704.0,37.617983,127.07512,9
11088.375,37.617983,127.07512,10
10254.5,37.617983,127.07512,11
11398.875,37.617983,127.07512,12
11228.375,37.617983,127.07512,13
10976.25,37.617983,127.07512,14
11574.875,37.617983,127.07512,15
13068.75,37.617983,127.07512,16
14398.125,37.617983,127.07512,17
14903.5,37.617983,127.07512,18
8946.75,37.617983,127.07512,19
6624.625,37.617983,127.07512,20
6065.75,37.617983,127.07512,21
4865.5,37.617983,127.07512,22
2376.375,37.617983,127.07512,23
436.75,37.617983,127.07512,0
1.25,37.617983,127.07512,1
0.0,37.617983,127.07512,2
0.0,37.617983,127.07512,3
98.75,36.990726,127.085159,4
7290.5,36.990726,127.085159,5
13280.75,36.990726,127.085159,6
27494.0,36.990726,127.085159,7
27051.0,36.990726,127.085159,8
25101.5,36.990726,127.085159,9
23026.5,36.990726,127.085159,10
21254.25,36.990726,127.085159,11
22151.75,36.990726,127.085159,12
22610.25,36.990726,127.085159,13
22164.25,36.990726,127.085159,14
25196.0,36.990726,127.085159,15
29122.0,36.990726,127.085159,16
33405.0,36.990726,127.085159,17
31030.75,36.990726,127.085159,18
22076.75,36.990726,127.085159,19
22196.5,36.990726,127.085159,20
15572.75,36.990726,127.085159,21
12412.0,36.990726,127.085159,22
6776.0,36.990726,127.085159,23
102.0,36.990726,127.085159,0
0.0,36.990726,127.085159,1
0.0,36.990726,127.085159,2
0.0,36.990726,127.085159,3
17.75,37.636352,127.06799,4
7665.0,37.636352,127.06799,5
24616.0,37.636352,127.06799,6
67702.25,37.636352,127.06799,7
71047.0,37.636352,127.06799,8
39950.5,37.636352,127.06799,9
29426.25,37.636352,127.06799,10
27531.75,37.636352,127.06799,11
28773.25,37.636352,127.06799,12
25751.0,37.636352,127.06799,13
25114.25,37.636352,127.06799,14
28070.75,37.636352,127.06799,15
30632.75,37.636352,127.06799,16
30685.75,37.636352,127.06799,17
25293.25,37.636352,127.06799,18
14447.5,37.636352,127.06799,19
12767.0,37.636352,127.06799,20
10723.75,37.636352,127.06799,21
7751.5,37.636352,127.06799,22
2842.25,37.636352,127.06799,23
474.75,37.636352,127.06799,0
0.25,37.636352,127.06799,1
0.0,37.636352,127.06799,2
0.0,37.636352,127.06799,3
4.0,37.514229,127.031656,4
1804.75,37.514229,127.031656,5
4608.25,37.514229,127.031656,6
8205.25,37.514229,127.031656,7
11440.5,37.514229,127.031656,8
10536.5,37.514229,127.031656,9
10858.5,37.514229,127.031656,10
13951.0,37.514229,127.031656,11
18028.75,37.514229,127.031656,12
21020.25,37.514229,127.031656,13
26232.75,37.514229,127.031656,14
34619.5,37.514229,127.031656,15
44323.5,37.514229,127.031656,16
80828.25,37.514229,127.031656,17
161500.0,37.514229,127.031656,18
79616.5,37.514229,127.031656,19
39665.0,37.514229,127.031656,20
34735.5,37.514229,127.031656,21
25465.25,37.514229,127.031656,22
9918.25,37.514229,127.031656,23
1492.5,37.514229,127.031656,0
1.25,37.514229,127.031656,1
0.0,37.514229,127.031656,2
0.0,37.514229,127.031656,3
4.75,37.496663,127.070594,4
510.25,37.496663,127.070594,5
1701.75,37.496663,127.070594,6
4023.25,37.496663,127.070594,7
4923.0,37.496663,127.070594,8
3292.25,37.496663,127.070594,9
2679.5,37.496663,127.070594,10
3421.0,37.496663,127.070594,11
4405.25,37.496663,127.070594,12
4892.0,37.496663,127.070594,13
5161.0,37.496663,127.070594,14
6307.5,37.496663,127.070594,15
7215.25,37.496663,127.070594,16
8210.25,37.496663,127.070594,17
8178.5,37.496663,127.070594,18
2765.0,37.496663,127.070594,19
1934.0,37.496663,127.070594,20
1737.0,37.496663,127.070594,21
1027.5,37.496663,127.070594,22
265.75,37.496663,127.070594,23
48.25,37.496663,127.070594,0
0.25,37.496663,127.070594,1
0.0,37.496663,127.070594,2
0.0,37.496663,127.070594,3
7.25,37.539631,127.001725,4
677.5,37.539631,127.001725,5
1308.5,37.539631,127.001725,6
3162.25,37.539631,127.001725,7
5353.0,37.539631,127.001725,8
4837.75,37.539631,127.001725,9
3634.5,37.539631,127.001725,10
5090.0,37.539631,127.001725,11
7172.5,37.539631,127.001725,12
9314.0,37.539631,127.001725,13
12558.0,37.539631,127.001725,14
18845.0,37.539631,127.001725,15
29194.75,37.539631,127.001725,16
35777.0,37.539631,127.001725,17
43208.5,37.539631,127.001725,18
28014.25,37.539631,127.001725,19
22132.0,37.539631,127.001725,20
22247.0,37.539631,127.001725,21
26099.0,37.539631,127.001725,22
4240.0,37.539631,127.001725,23
476.5,37.539631,127.001725,0
1.5,37.539631,127.001725,1
0.0,37.539631,127.001725,2
0.0,37.539631,127.001725,3
4.75,37.555273,127.043655,4
988.75,37.555273,127.043655,5
2324.0,37.555273,127.043655,6
5368.5,37.555273,127.043655,7
8493.75,37.555273,127.043655,8
5993.0,37.555273,127.043655,9
6855.25,37.555273,127.043655,10
11042.25,37.555273,127.043655,11
14398.5,37.555273,127.043655,12
16763.0,37.555273,127.043655,13
19480.0,37.555273,127.043655,14
24461.75,37.555273,127.043655,15
33744.75,37.555273,127.043655,16
44705.5,37.555273,127.043655,17
37017.75,37.555273,127.043655,18
16629.75,37.555273,127.043655,19
13501.25,37.555273,127.043655,20
14868.25,37.555273,127.043655,21
10327.75,37.555273,127.043655,22
5506.5,37.555273,127.043655,23
1189.0,37.555273,127.043655,0
2.5,37.555273,127.043655,1
0.0,37.555273,127.043655,2
0.0,37.555273,127.043655,3
59.875,37.549463,126.913739,4
6666.0,37.549463,126.913739,5
11605.625,37.549463,126.913739,6
27340.0,37.549463,126.913739,7
37247.5,37.549463,126.913739,8
26076.625,37.549463,126.913739,9
19746.625,37.549463,126.913739,10
21580.25,37.549463,126.913739,11
26052.0,37.549463,126.913739,12
28922.0,37.549463,126.913739,13
31333.125,37.549463,126.913739,14
34725.25,37.549463,126.913739,15
40361.375,37.549463,126.913739,16
55032.75,37.549463,126.913739,17
83292.375,37.549463,126.913739,18
54704.875,37.549463,126.913739,19
46116.625,37.549463,126.913739,20
52036.0,37.549463,126.913739,21
47086.0,37.549463,126.913739,22
25338.375,37.549463,126.913739,23
4184.625,37.549463,126.913739,0
11.0,37.549463,126.913739,1
0.0,37.549463,126.913739,2
0.0,37.549463,126.913739,3
17.25,37.557322,127.029476,4
3774.0,37.557322,127.029476,5
11183.75,37.557322,127.029476,6
30673.75,37.557322,127.029476,7
42724.0,37.557322,127.029476,8
21914.5,37.557322,127.029476,9
14362.0,37.557322,127.029476,10
12242.5,37.557322,127.029476,11
12181.0,37.557322,127.029476,12
11230.0,37.557322,127.029476,13
9535.5,37.557322,127.029476,14
9679.25,37.557322,127.029476,15
9597.0,37.557322,127.029476,16
10260.25,37.557322,127.029476,17
9850.75,37.557322,127.029476,18
6240.5,37.557322,127.029476,19
4936.75,37.557322,127.029476,20
3840.0,37.557322,127.029476,21
2974.25,37.557322,127.029476,22
1050.75,37.557322,127.029476,23
196.25,37.557322,127.029476,0
0.5,37.557322,127.029476,1
0.0,37.557322,127.029476,2
0.0,37.557322,127.029476,3
18.75,37.582336,127.001844,4
3327.75,37.582336,127.001844,5
7513.5,37.582336,127.001844,6
16688.75,37.582336,127.001844,7
20665.5,37.582336,127.001844,8
24632.75,37.582336,127.001844,9
31153.5,37.582336,127.001844,10
36312.25,37.582336,127.001844,11
39764.0,37.582336,127.001844,12
43143.0,37.582336,127.001844,13
54779.5,37.582336,127.001844,14
76635.5,37.582336,127.001844,15
90985.5,37.582336,127.001844,16
107575.0,37.582336,127.001844,17
121038.75,37.582336,127.001844,18
73126.25,37.582336,127.001844,19
73785.5,37.582336,127.001844,20
97246.75,37.582336,127.001844,21
87795.0,37.582336,127.001844,22
31483.5,37.582336,127.001844,23
4002.75,37.582336,127.001844,0
5.0,37.582336,127.001844,1
0.0,37.582336,127.001844,2
0.0,37.582336,127.001844,3
695.25,37.557192,126.925381,4
16321.75,37.557192,126.925381,5
18005.625,37.557192,126.925381,6
35692.5,37.557192,126.925381,7
46874.25,37.557192,126.925381,8
35112.625,37.557192,126.925381,9
31718.875,37.557192,126.925381,10
35613.125,37.557192,126.925381,11
41202.75,37.557192,126.925381,12
47775.25,37.557192,126.925381,13
53059.625,37.557192,126.925381,14
65453.75,37.557192,126.925381,15
82698.0,37.557192,126.925381,16
100405.0,37.557192,126.925381,17
116701.125,37.557192,126.925381,18
96425.75,37.557192,126.925381,19
93522.875,37.557192,126.925381,20
109992.125,37.557192,126.925381,21
106726.0,37.557192,126.925381,22
55214.375,37.557192,126.925381,23
6807.375,37.557192,126.925381,0
23.625,37.557192,126.925381,1
0.125,37.557192,126.925381,2
0.0,37.557192,126.925381,3
90.25,37.589066,126.943736,4
9367.25,37.589066,126.943736,5
23065.0,37.589066,126.943736,6
63899.25,37.589066,126.943736,7
69391.75,37.589066,126.943736,8
44584.25,37.589066,126.943736,9
31599.75,37.589066,126.943736,10
29652.0,37.589066,126.943736,11
31513.5,37.589066,126.943736,12
28214.25,37.589066,126.943736,13
25907.25,37.589066,126.943736,14
25763.75,37.589066,126.943736,15
28054.5,37.589066,126.943736,16
27689.0,37.589066,126.943736,17
26536.25,37.589066,126.943736,18
14826.75,37.589066,126.943736,19
11878.5,37.589066,126.943736,20
9656.75,37.589066,126.943736,21
7011.75,37.589066,126.943736,22
2774.75,37.589066,126.943736,23
395.75,37.589066,126.943736,0
0.5,37.589066,126.943736,1
0.0,37.589066,126.943736,2
0.0,37.589066,126.943736,3
3.5,37.634802,127.017519,4
1843.75,37.634802,127.017519,5
4067.25,37.634802,127.017519,6
13362.0,37.634802,127.017519,7
13899.5,37.634802,127.017519,8
8808.25,37.634802,127.017519,9
6536.5,37.634802,127.017519,10
6507.25,37.634802,127.017519,11
7321.25,37.634802,127.017519,12
6591.5,37.634802,127.017519,13
5495.25,37.634802,127.017519,14
5087.0,37.634802,127.017519,15
5196.25,37.634802,127.017519,16
4358.5,37.634802,127.017519,17
4048.5,37.634802,127.017519,18
3117.0,37.634802,127.017519,19
1773.25,37.634802,127.017519,20
1388.5,37.634802,127.017519,21
904.25,37.634802,127.017519,22
486.5,37.634802,127.017519,23
123.5,37.634802,127.017519,0
0.5,37.634802,127.017519,1
0.0,37.634802,127.017519,2
0.0,37.634802,127.017519,3
267.5,37.541513,126.840461,4
22206.25,37.541513,126.840461,5
40312.75,37.541513,126.840461,6
114867.0,37.541513,126.840461,7
147530.0,37.541513,126.840461,8
73748.0,37.541513,126.840461,9
45771.0,37.541513,126.840461,10
41121.5,37.541513,126.840461,11
42763.25,37.541513,126.840461,12
39764.75,37.541513,126.840461,13
33922.25,37.541513,126.840461,14
32714.25,37.541513,126.840461,15
36126.0,37.541513,126.840461,16
37607.25,37.541513,126.840461,17
38006.75,37.541513,126.840461,18
23032.0,37.541513,126.840461,19
16472.75,37.541513,126.840461,20
14058.25,37.541513,126.840461,21
11175.5,37.541513,126.840461,22
4842.0,37.541513,126.840461,23
688.5,37.541513,126.840461,0
3.5,37.541513,126.840461,1
0.0,37.541513,126.840461,2
0.0,37.541513,126.840461,3
369.0,37.283862,126.989627,4
7871.25,37.283862,126.989627,5
22110.75,37.283862,126.989627,6
43389.0,37.283862,126.989627,7
33696.0,37.283862,126.989627,8
15802.0,37.283862,126.989627,9
12237.0,37.283862,126.989627,10
11096.25,37.283862,126.989627,11
10661.25,37.283862,126.989627,12
9590.75,37.283862,126.989627,13
8869.0,37.283862,126.989627,14
9549.5,37.283862,126.989627,15
